id,date,warehouse_id,region,quantity_stored_tons,capacity_tons,utilization_percent
1535,2024-04-29,WH-DAR-001,Dar es Salaam,1913.52,2543,75.2
1536,2024-04-29,WH-DAR-002,Dar es Salaam,2328.05,3161,73.6
1537,2024-04-29,WH-MWA-001,Mwanza,652.56,930,70.2
1538,2024-04-29,WH-MWA-002,Mwanza,1818.69,2827,64.3
1539,2024-04-29,WH-SHI-001,Shinyanga,1479.84,2536,58.4
1540,2024-04-29,WH-SHI-002,Shinyanga,3647.32,4536,80.4
1541,2024-05-06,WH-MBE-001,Mbeya,2761.15,3903,70.7
1542,2024-05-06,WH-MBE-002,Mbeya,3152.07,4442,71.0
1543,2024-05-06,WH-IRI-001,Iringa,836.87,1175,71.2
1544,2024-05-06,WH-IRI-002,Iringa,1696.73,2541,66.8
1545,2024-05-06,WH-RUV-001,Ruvuma,450.24,662,68.0
1546,2024-05-06,WH-RUV-002,Ruvuma,1347.61,1861,72.4
1547,2024-05-06,WH-RUK-001,Rukwa,1389.38,1839,75.6
1548,2024-05-06,WH-RUK-002,Rukwa,3060.52,4309,71.0
1549,2024-05-06,WH-MOR-001,Morogoro,1817.72,2435,74.6
1550,2024-05-06,WH-MOR-002,Morogoro,328.69,586,56.1
1551,2024-05-06,WH-DOD-001,Dodoma,1437.95,2161,66.5
1552,2024-05-06,WH-DOD-002,Dodoma,434.75,630,69.0
1553,2024-05-06,WH-ARU-001,Arusha,549.82,955,57.6
1554,2024-05-06,WH-ARU-002,Arusha,2761.26,4213,65.5
1555,2024-05-06,WH-KIL-001,Kilimanjaro,2222.31,3053,72.8
1556,2024-05-06,WH-KIL-002,Kilimanjaro,2959.13,4199,70.5
1557,2024-05-06,WH-DAR-001,Dar es Salaam,1811.4,2543,71.2
1558,2024-05-06,WH-DAR-002,Dar es Salaam,2246.17,3161,71.1
1559,2024-05-06,WH-MWA-001,Mwanza,602.02,930,64.7
1560,2024-05-06,WH-MWA-002,Mwanza,1721.27,2827,60.9
1561,2024-05-06,WH-SHI-001,Shinyanga,1414.34,2536,55.8
1562,2024-05-06,WH-SHI-002,Shinyanga,3485.93,4536,76.9
1563,2024-05-13,WH-MBE-001,Mbeya,2647.26,3903,67.8
1564,2024-05-13,WH-MBE-002,Mbeya,2903.84,4442,65.4
1565,2024-05-13,WH-IRI-001,Iringa,787.54,1175,67.0
1566,2024-05-13,WH-IRI-002,Iringa,1583.73,2541,62.3
1567,2024-05-13,WH-RUV-001,Ruvuma,423.29,662,63.9
1568,2024-05-13,WH-RUV-002,Ruvuma,1276.66,1861,68.6
1569,2024-05-13,WH-RUK-001,Rukwa,1337.17,1839,72.7
1570,2024-05-13,WH-RUK-002,Rukwa,2829.14,4309,65.7
1571,2024-05-13,WH-MOR-001,Morogoro,1725.72,2435,70.9
1572,2024-05-13,WH-MOR-002,Morogoro,307.83,586,52.5
1573,2024-05-13,WH-DOD-001,Dodoma,1371.26,2161,63.5
1574,2024-05-13,WH-DOD-002,Dodoma,420.25,630,66.7
1575,2024-05-13,WH-ARU-001,Arusha,532.36,955,55.7
1576,2024-05-13,WH-ARU-002,Arusha,2564.01,4213,60.9
1577,2024-05-13,WH-KIL-001,Kilimanjaro,2052.85,3053,67.2
1578,2024-05-13,WH-KIL-002,Kilimanjaro,2862.78,4199,68.2
1579,2024-05-13,WH-DAR-001,Dar es Salaam,1714.59,2543,67.4
1580,2024-05-13,WH-DAR-002,Dar es Salaam,2087.22,3161,66.0
1581,2024-05-13,WH-MWA-001,Mwanza,569.02,930,61.2
1582,2024-05-13,WH-MWA-002,Mwanza,1606.21,2827,56.8
1583,2024-05-13,WH-SHI-001,Shinyanga,1369.93,2536,54.0
1584,2024-05-13,WH-SHI-002,Shinyanga,3350.57,4536,73.9
1585,2024-05-20,WH-MBE-001,Mbeya,2518.57,3903,64.5
1586,2024-05-20,WH-MBE-002,Mbeya,2795.15,4442,62.9
1587,2024-05-20,WH-IRI-001,Iringa,737.72,1175,62.8
1588,2024-05-20,WH-IRI-002,Iringa,1491.45,2541,58.7
1589,2024-05-20,WH-RUV-001,Ruvuma,407.14,662,61.5
1590,2024-05-20,WH-RUV-002,Ruvuma,1189.68,1861,63.9
1591,2024-05-20,WH-RUK-001,Rukwa,1255.15,1839,68.3
1592,2024-05-20,WH-RUK-002,Rukwa,2644.78,4309,61.4
1593,2024-05-20,WH-MOR-001,Morogoro,1620.64,2435,66.6
1594,2024-05-20,WH-MOR-002,Morogoro,298.09,586,50.9
1595,2024-05-20,WH-DOD-001,Dodoma,1329.31,2161,61.5
1596,2024-05-20,WH-DOD-002,Dodoma,393.46,630,62.5
1597,2024-05-20,WH-ARU-001,Arusha,499.89,955,52.3
1598,2024-05-20,WH-ARU-002,Arusha,2373.55,4213,56.3
1599,2024-05-20,WH-KIL-001,Kilimanjaro,1953.85,3053,64.0
1600,2024-05-20,WH-KIL-002,Kilimanjaro,2687.52,4199,64.0
1601,2024-05-20,WH-DAR-001,Dar es Salaam,1611.45,2543,63.4
1602,2024-05-20,WH-DAR-002,Dar es Salaam,1996.53,3161,63.2
1603,2024-05-20,WH-MWA-001,Mwanza,538.84,930,57.9
1604,2024-05-20,WH-MWA-002,Mwanza,1502.38,2827,53.1
1605,2024-05-20,WH-SHI-001,Shinyanga,1283.37,2536,50.6
1606,2024-05-20,WH-SHI-002,Shinyanga,3093.07,4536,68.2
1607,2024-05-27,WH-MBE-001,Mbeya,2362.42,3903,60.5
1608,2024-05-27,WH-MBE-002,Mbeya,2589.96,4442,58.3
1609,2024-05-27,WH-IRI-001,Iringa,700.01,1175,59.6
1610,2024-05-27,WH-IRI-002,Iringa,1402.33,2541,55.2
1611,2024-05-27,WH-RUV-001,Ruvuma,379.69,662,57.4
1612,2024-05-27,WH-RUV-002,Ruvuma,1127.14,1861,60.6
1613,2024-05-27,WH-RUK-001,Rukwa,1198.09,1839,65.1
1614,2024-05-27,WH-RUK-002,Rukwa,2455.49,4309,57.0
1615,2024-05-27,WH-MOR-001,Morogoro,1558.49,2435,64.0
1616,2024-05-27,WH-MOR-002,Morogoro,286.89,586,49.0
1617,2024-05-27,WH-DOD-001,Dodoma,1245.35,2161,57.6
1618,2024-05-27,WH-DOD-002,Dodoma,368.27,630,58.5
1619,2024-05-27,WH-ARU-001,Arusha,465.81,955,48.8
1620,2024-05-27,WH-ARU-002,Arusha,2271.73,4213,53.9
1621,2024-05-27,WH-KIL-001,Kilimanjaro,1831.89,3053,60.0
1622,2024-05-27,WH-KIL-002,Kilimanjaro,2599.35,4199,61.9
1623,2024-05-27,WH-DAR-001,Dar es Salaam,1556.39,2543,61.2
1624,2024-05-27,WH-DAR-002,Dar es Salaam,1908.26,3161,60.4
1625,2024-05-27,WH-MWA-001,Mwanza,513.26,930,55.2
1626,2024-05-27,WH-MWA-002,Mwanza,1403.32,2827,49.6
1627,2024-05-27,WH-SHI-001,Shinyanga,1216.59,2536,48.0
1628,2024-05-27,WH-SHI-002,Shinyanga,2994.19,4536,66.0
1629,2024-06-03,WH-MBE-001,Mbeya,2390.14,3903,61.2
1630,2024-06-03,WH-MBE-002,Mbeya,2608.61,4442,58.7
1631,2024-06-03,WH-IRI-001,Iringa,696.27,1175,59.3
1632,2024-06-03,WH-IRI-002,Iringa,1424.8,2541,56.1
1633,2024-06-03,WH-RUV-001,Ruvuma,387.21,662,58.5
1634,2024-06-03,WH-RUV-002,Ruvuma,1115.35,1861,59.9
1635,2024-06-03,WH-RUK-001,Rukwa,1219.05,1839,66.3
1636,2024-06-03,WH-RUK-002,Rukwa,2502.96,4309,58.1
1637,2024-06-03,WH-MOR-001,Morogoro,1575.15,2435,64.7
1638,2024-06-03,WH-MOR-002,Morogoro,291.12,586,49.7
1639,2024-06-03,WH-DOD-001,Dodoma,1259.77,2161,58.3
1640,2024-06-03,WH-DOD-002,Dodoma,372.64,630,59.1
1641,2024-06-03,WH-ARU-001,Arusha,463.86,955,48.6
1642,2024-06-03,WH-ARU-002,Arusha,2278.4,4213,54.1
1643,2024-06-03,WH-KIL-001,Kilimanjaro,1852.65,3053,60.7
1644,2024-06-03,WH-KIL-002,Kilimanjaro,2610.57,4199,62.2
1645,2024-06-03,WH-DAR-001,Dar es Salaam,1548.87,2543,60.9
1646,2024-06-03,WH-DAR-002,Dar es Salaam,1878.89,3161,59.4
1647,2024-06-03,WH-MWA-001,Mwanza,516.88,930,55.6
1648,2024-06-03,WH-MWA-002,Mwanza,1396.4,2827,49.4
1649,2024-06-03,WH-SHI-001,Shinyanga,1236.89,2536,48.8
1650,2024-06-03,WH-SHI-002,Shinyanga,3034.61,4536,66.9
1651,2024-06-10,WH-MBE-001,Mbeya,2372.95,3903,60.8
1652,2024-06-10,WH-MBE-002,Mbeya,2608.23,4442,58.7
1653,2024-06-10,WH-IRI-001,Iringa,684.81,1175,58.3
1654,2024-06-10,WH-IRI-002,Iringa,1441.65,2541,56.7
1655,2024-06-10,WH-RUV-001,Ruvuma,384.13,662,58.0
1656,2024-06-10,WH-RUV-002,Ruvuma,1122.36,1861,60.3
1657,2024-06-10,WH-RUK-001,Rukwa,1233.68,1839,67.1
1658,2024-06-10,WH-RUK-002,Rukwa,2505.06,4309,58.1
1659,2024-06-10,WH-MOR-001,Morogoro,1582.42,2435,65.0
1660,2024-06-10,WH-MOR-002,Morogoro,289.85,586,49.5
1661,2024-06-10,WH-DOD-001,Dodoma,1260.23,2161,58.3
1662,2024-06-10,WH-DOD-002,Dodoma,369.28,630,58.6
1663,2024-06-10,WH-ARU-001,Arusha,465.5,955,48.7
1664,2024-06-10,WH-ARU-002,Arusha,2236.01,4213,53.1
1665,2024-06-10,WH-KIL-001,Kilimanjaro,1819.92,3053,59.6
1666,2024-06-10,WH-KIL-002,Kilimanjaro,2658.19,4199,63.3
1667,2024-06-10,WH-DAR-001,Dar es Salaam,1567.27,2543,61.6
1668,2024-06-10,WH-DAR-002,Dar es Salaam,1879.14,3161,59.4
1669,2024-06-10,WH-MWA-001,Mwanza,510.07,930,54.8
1670,2024-06-10,WH-MWA-002,Mwanza,1409.49,2827,49.9
1671,2024-06-10,WH-SHI-001,Shinyanga,1245.49,2536,49.1
1672,2024-06-10,WH-SHI-002,Shinyanga,3027.84,4536,66.8
1673,2024-06-17,WH-MBE-001,Mbeya,2350.7,3903,60.2
1674,2024-06-17,WH-MBE-002,Mbeya,2558.86,4442,57.6
1675,2024-06-17,WH-IRI-001,Iringa,688.02,1175,58.6
1676,2024-06-17,WH-IRI-002,Iringa,1444.98,2541,56.9
1677,2024-06-17,WH-RUV-001,Ruvuma,379.66,662,57.4
1678,2024-06-17,WH-RUV-002,Ruvuma,1111.52,1861,59.7
1679,2024-06-17,WH-RUK-001,Rukwa,1246.75,1839,67.8
1680,2024-06-17,WH-RUK-002,Rukwa,2486.75,4309,57.7
1681,2024-06-17,WH-MOR-001,Morogoro,1612.43,2435,66.2
1682,2024-06-17,WH-MOR-002,Morogoro,292.59,586,49.9
1683,2024-06-17,WH-DOD-001,Dodoma,1240.54,2161,57.4
1684,2024-06-17,WH-DOD-002,Dodoma,375.21,630,59.6
1685,2024-06-17,WH-ARU-001,Arusha,457.87,955,47.9
1686,2024-06-17,WH-ARU-002,Arusha,2277.41,4213,54.1
1687,2024-06-17,WH-KIL-001,Kilimanjaro,1849.84,3053,60.6
1688,2024-06-17,WH-KIL-002,Kilimanjaro,2660.11,4199,63.4
1689,2024-06-17,WH-DAR-001,Dar es Salaam,1586.12,2543,62.4
1690,2024-06-17,WH-DAR-002,Dar es Salaam,1906.32,3161,60.3
1691,2024-06-17,WH-MWA-001,Mwanza,519.5,930,55.9
1692,2024-06-17,WH-MWA-002,Mwanza,1395.41,2827,49.4
1693,2024-06-17,WH-SHI-001,Shinyanga,1254.33,2536,49.5
1694,2024-06-17,WH-SHI-002,Shinyanga,3075.93,4536,67.8
1695,2024-06-24,WH-MBE-001,Mbeya,2361.01,3903,60.5
1696,2024-06-24,WH-MBE-002,Mbeya,2576.09,4442,58.0
1697,2024-06-24,WH-IRI-001,Iringa,694.26,1175,59.1
1698,2024-06-24,WH-IRI-002,Iringa,1450.56,2541,57.1
1699,2024-06-24,WH-RUV-001,Ruvuma,384.5,662,58.1
1700,2024-06-24,WH-RUV-002,Ruvuma,1092.68,1861,58.7
1701,2024-06-24,WH-RUK-001,Rukwa,1239.61,1839,67.4
1702,2024-06-24,WH-RUK-002,Rukwa,2494.4,4309,57.9
1703,2024-06-24,WH-MOR-001,Morogoro,1587.78,2435,65.2
1704,2024-06-24,WH-MOR-002,Morogoro,294.53,586,50.3
1705,2024-06-24,WH-DOD-001,Dodoma,1218.32,2161,56.4
1706,2024-06-24,WH-DOD-002,Dodoma,377.6,630,59.9
1707,2024-06-24,WH-ARU-001,Arusha,461.96,955,48.4
1708,2024-06-24,WH-ARU-002,Arusha,2249.95,4213,53.4
1709,2024-06-24,WH-KIL-001,Kilimanjaro,1833.19,3053,60.0
1710,2024-06-24,WH-KIL-002,Kilimanjaro,2706.61,4199,64.5
1711,2024-06-24,WH-DAR-001,Dar es Salaam,1588.15,2543,62.5
1712,2024-06-24,WH-DAR-002,Dar es Salaam,1935.11,3161,61.2
1713,2024-06-24,WH-MWA-001,Mwanza,509.94,930,54.8
1714,2024-06-24,WH-MWA-002,Mwanza,1376.22,2827,48.7
1715,2024-06-24,WH-SHI-001,Shinyanga,1262.19,2536,49.8
1716,2024-06-24,WH-SHI-002,Shinyanga,3065.91,4536,67.6
1717,2024-07-01,WH-MBE-001,Mbeya,2328.42,3903,59.7
1718,2024-07-01,WH-MBE-002,Mbeya,2588.06,4442,58.3
1719,2024-07-01,WH-IRI-001,Iringa,706.71,1175,60.1
1720,2024-07-01,WH-IRI-002,Iringa,1460.0,2541,57.5
1721,2024-07-01,WH-RUV-001,Ruvuma,378.87,662,57.2
1722,2024-07-01,WH-RUV-002,Ruvuma,1085.47,1861,58.3
1723,2024-07-01,WH-RUK-001,Rukwa,1231.28,1839,67.0
1724,2024-07-01,WH-RUK-002,Rukwa,2499.05,4309,58.0
1725,2024-07-01,WH-MOR-001,Morogoro,1566.43,2435,64.3
1726,2024-07-01,WH-MOR-002,Morogoro,295.41,586,50.4
1727,2024-07-01,WH-DOD-001,Dodoma,1236.34,2161,57.2
1728,2024-07-01,WH-DOD-002,Dodoma,384.05,630,61.0
1729,2024-07-01,WH-ARU-001,Arusha,469.75,955,49.2
1730,2024-07-01,WH-ARU-002,Arusha,2254.27,4213,53.5
1731,2024-07-01,WH-KIL-001,Kilimanjaro,1804.01,3053,59.1
1732,2024-07-01,WH-KIL-002,Kilimanjaro,2718.49,4199,64.7
1733,2024-07-01,WH-DAR-001,Dar es Salaam,1617.9,2543,63.6
1734,2024-07-01,WH-DAR-002,Dar es Salaam,1962.5,3161,62.1
1735,2024-07-01,WH-MWA-001,Mwanza,516.15,930,55.5
1736,2024-07-01,WH-MWA-002,Mwanza,1374.6,2827,48.6
1737,2024-07-01,WH-SHI-001,Shinyanga,1271.43,2536,50.1
1738,2024-07-01,WH-SHI-002,Shinyanga,3079.26,4536,67.9
1739,2024-07-08,WH-MBE-001,Mbeya,2332.13,3903,59.8
1740,2024-07-08,WH-MBE-002,Mbeya,2582.56,4442,58.1
1741,2024-07-08,WH-IRI-001,Iringa,703.51,1175,59.9
1742,2024-07-08,WH-IRI-002,Iringa,1448.01,2541,57.0
1743,2024-07-08,WH-RUV-001,Ruvuma,380.14,662,57.4
1744,2024-07-08,WH-RUV-002,Ruvuma,1104.38,1861,59.3
1745,2024-07-08,WH-RUK-001,Rukwa,1253.86,1839,68.2
1746,2024-07-08,WH-RUK-002,Rukwa,2497.23,4309,58.0
1747,2024-07-08,WH-MOR-001,Morogoro,1569.42,2435,64.5
1748,2024-07-08,WH-MOR-002,Morogoro,292.48,586,49.9
1749,2024-07-08,WH-DOD-001,Dodoma,1235.08,2161,57.2
1750,2024-07-08,WH-DOD-002,Dodoma,388.58,630,61.7
1751,2024-07-08,WH-ARU-001,Arusha,463.74,955,48.6
1752,2024-07-08,WH-ARU-002,Arusha,2232.83,4213,53.0
1753,2024-07-08,WH-KIL-001,Kilimanjaro,1773.59,3053,58.1
1754,2024-07-08,WH-KIL-002,Kilimanjaro,2684.04,4199,63.9
1755,2024-07-08,WH-DAR-001,Dar es Salaam,1607.28,2543,63.2
1756,2024-07-08,WH-DAR-002,Dar es Salaam,1926.98,3161,61.0
1757,2024-07-08,WH-MWA-001,Mwanza,511.43,930,55.0
1758,2024-07-08,WH-MWA-002,Mwanza,1391.13,2827,49.2
1759,2024-07-08,WH-SHI-001,Shinyanga,1277.61,2536,50.4
1760,2024-07-08,WH-SHI-002,Shinyanga,3128.17,4536,69.0
1761,2024-07-15,WH-MBE-001,Mbeya,2325.02,3903,59.6
1762,2024-07-15,WH-MBE-002,Mbeya,2620.19,4442,59.0
1763,2024-07-15,WH-IRI-001,Iringa,713.04,1175,60.7
1764,2024-07-15,WH-IRI-002,Iringa,1454.94,2541,57.3
1765,2024-07-15,WH-RUV-001,Ruvuma,380.19,662,57.4
1766,2024-07-15,WH-RUV-002,Ruvuma,1110.96,1861,59.7
1767,2024-07-15,WH-RUK-001,Rukwa,1251.6,1839,68.1
1768,2024-07-15,WH-RUK-002,Rukwa,2546.49,4309,59.1
1769,2024-07-15,WH-MOR-001,Morogoro,1570.97,2435,64.5
1770,2024-07-15,WH-MOR-002,Morogoro,297.64,586,50.8
1771,2024-07-15,WH-DOD-001,Dodoma,1226.71,2161,56.8
1772,2024-07-15,WH-DOD-002,Dodoma,385.14,630,61.1
1773,2024-07-15,WH-ARU-001,Arusha,463.97,955,48.6
1774,2024-07-15,WH-ARU-002,Arusha,2267.08,4213,53.8
1775,2024-07-15,WH-KIL-001,Kilimanjaro,1791.93,3053,58.7
1776,2024-07-15,WH-KIL-002,Kilimanjaro,2734.12,4199,65.1
1777,2024-07-15,WH-DAR-001,Dar es Salaam,1590.28,2543,62.5
1778,2024-07-15,WH-DAR-002,Dar es Salaam,1888.77,3161,59.8
1779,2024-07-15,WH-MWA-001,Mwanza,519.98,930,55.9
1780,2024-07-15,WH-MWA-002,Mwanza,1414.84,2827,50.0
1781,2024-07-15,WH-SHI-001,Shinyanga,1259.02,2536,49.6
1782,2024-07-15,WH-SHI-002,Shinyanga,3182.67,4536,70.2
1783,2024-07-22,WH-MBE-001,Mbeya,2370.7,3903,60.7
1784,2024-07-22,WH-MBE-002,Mbeya,2670.89,4442,60.1
1785,2024-07-22,WH-IRI-001,Iringa,710.65,1175,60.5
1786,2024-07-22,WH-IRI-002,Iringa,1477.67,2541,58.2
1787,2024-07-22,WH-RUV-001,Ruvuma,372.64,662,56.3
1788,2024-07-22,WH-RUV-002,Ruvuma,1103.33,1861,59.3
1789,2024-07-22,WH-RUK-001,Rukwa,1256.71,1839,68.3
1790,2024-07-22,WH-RUK-002,Rukwa,2514.1,4309,58.3
1791,2024-07-22,WH-MOR-001,Morogoro,1568.06,2435,64.4
1792,2024-07-22,WH-MOR-002,Morogoro,299.58,586,51.1
1793,2024-07-22,WH-DOD-001,Dodoma,1205.31,2161,55.8
1794,2024-07-22,WH-DOD-002,Dodoma,388.19,630,61.6
1795,2024-07-22,WH-ARU-001,Arusha,458.57,955,48.0
1796,2024-07-22,WH-ARU-002,Arusha,2255.92,4213,53.5
1797,2024-07-22,WH-KIL-001,Kilimanjaro,1773.95,3053,58.1
1798,2024-07-22,WH-KIL-002,Kilimanjaro,2745.36,4199,65.4
1799,2024-07-22,WH-DAR-001,Dar es Salaam,1565.53,2543,61.6
1800,2024-07-22,WH-DAR-002,Dar es Salaam,1914.48,3161,60.6
1801,2024-07-22,WH-MWA-001,Mwanza,527.09,930,56.7
1802,2024-07-22,WH-MWA-002,Mwanza,1416.43,2827,50.1
1803,2024-07-22,WH-SHI-001,Shinyanga,1273.51,2536,50.2
1804,2024-07-22,WH-SHI-002,Shinyanga,3179.94,4536,70.1
1805,2024-07-29,WH-MBE-001,Mbeya,2346.27,3903,60.1
1806,2024-07-29,WH-MBE-002,Mbeya,2694.26,4442,60.7
1807,2024-07-29,WH-IRI-001,Iringa,715.45,1175,60.9
1808,2024-07-29,WH-IRI-002,Iringa,1472.18,2541,57.9
1809,2024-07-29,WH-RUV-001,Ruvuma,378.92,662,57.2
1810,2024-07-29,WH-RUV-002,Ruvuma,1084.35,1861,58.3
1811,2024-07-29,WH-RUK-001,Rukwa,1249.68,1839,68.0
1812,2024-07-29,WH-RUK-002,Rukwa,2519.57,4309,58.5
1813,2024-07-29,WH-MOR-001,Morogoro,1561.92,2435,64.1
1814,2024-07-29,WH-MOR-002,Morogoro,302.04,586,51.5
1815,2024-07-29,WH-DOD-001,Dodoma,1215.02,2161,56.2
1816,2024-07-29,WH-DOD-002,Dodoma,384.16,630,61.0
1817,2024-07-29,WH-ARU-001,Arusha,465.84,955,48.8
1818,2024-07-29,WH-ARU-002,Arusha,2297.98,4213,54.5
1819,2024-07-29,WH-KIL-001,Kilimanjaro,1796.05,3053,58.8
1820,2024-07-29,WH-KIL-002,Kilimanjaro,2693.56,4199,64.1
1821,2024-07-29,WH-DAR-001,Dar es Salaam,1560.45,2543,61.4
1822,2024-07-29,WH-DAR-002,Dar es Salaam,1923.15,3161,60.8
1823,2024-07-29,WH-MWA-001,Mwanza,527.48,930,56.7
1824,2024-07-29,WH-MWA-002,Mwanza,1437.19,2827,50.8
1825,2024-07-29,WH-SHI-001,Shinyanga,1297.34,2536,51.2
1826,2024-07-29,WH-SHI-002,Shinyanga,3129.33,4536,69.0
1827,2024-08-05,WH-MBE-001,Mbeya,2471.82,3903,63.3
1828,2024-08-05,WH-MBE-002,Mbeya,3019.34,4442,68.0
1829,2024-08-05,WH-IRI-001,Iringa,783.39,1175,66.7
1830,2024-08-05,WH-IRI-002,Iringa,1681.79,2541,66.2
1831,2024-08-05,WH-RUV-001,Ruvuma,407.01,662,61.5
1832,2024-08-05,WH-RUV-002,Ruvuma,1144.3,1861,61.5
1833,2024-08-05,WH-RUK-001,Rukwa,1416.76,1839,77.0
1834,2024-08-05,WH-RUK-002,Rukwa,2887.48,4309,67.0
1835,2024-08-05,WH-MOR-001,Morogoro,1667.54,2435,68.5
1836,2024-08-05,WH-MOR-002,Morogoro,343.87,586,58.7
1837,2024-08-05,WH-DOD-001,Dodoma,1354.81,2161,62.7
1838,2024-08-05,WH-DOD-002,Dodoma,432.19,630,68.6
1839,2024-08-05,WH-ARU-001,Arusha,512.05,955,53.6
1840,2024-08-05,WH-ARU-002,Arusha,2536.25,4213,60.2
1841,2024-08-05,WH-KIL-001,Kilimanjaro,2000.03,3053,65.5
1842,2024-08-05,WH-KIL-002,Kilimanjaro,2871.86,4199,68.4
1843,2024-08-05,WH-DAR-001,Dar es Salaam,1685.02,2543,66.3
1844,2024-08-05,WH-DAR-002,Dar es Salaam,2187.05,3161,69.2
1845,2024-08-05,WH-MWA-001,Mwanza,572.42,930,61.6
1846,2024-08-05,WH-MWA-002,Mwanza,1536.07,2827,54.3
1847,2024-08-05,WH-SHI-001,Shinyanga,1370.33,2536,54.0
1848,2024-08-05,WH-SHI-002,Shinyanga,3538.17,4536,78.0
1849,2024-08-12,WH-MBE-001,Mbeya,2627.56,3903,67.3
1850,2024-08-12,WH-MBE-002,Mbeya,3193.4,4442,71.9
1851,2024-08-12,WH-IRI-001,Iringa,865.14,1175,73.6
1852,2024-08-12,WH-IRI-002,Iringa,1768.29,2541,69.6
1853,2024-08-12,WH-RUV-001,Ruvuma,449.52,662,67.9
1854,2024-08-12,WH-RUV-002,Ruvuma,1222.8,1861,65.7
1855,2024-08-12,WH-RUK-001,Rukwa,1615.68,1839,87.9
1856,2024-08-12,WH-RUK-002,Rukwa,3187.66,4309,74.0
1857,2024-08-12,WH-MOR-001,Morogoro,1883.98,2435,77.4
1858,2024-08-12,WH-MOR-002,Morogoro,392.23,586,66.9
1859,2024-08-12,WH-DOD-001,Dodoma,1478.94,2161,68.4
1860,2024-08-12,WH-DOD-002,Dodoma,467.59,630,74.2
1861,2024-08-12,WH-ARU-001,Arusha,582.82,955,61.0
1862,2024-08-12,WH-ARU-002,Arusha,2751.0,4213,65.3
1863,2024-08-12,WH-KIL-001,Kilimanjaro,2272.39,3053,74.4
1864,2024-08-12,WH-KIL-002,Kilimanjaro,3110.6,4199,74.1
1865,2024-08-12,WH-DAR-001,Dar es Salaam,1836.89,2543,72.2
1866,2024-08-12,WH-DAR-002,Dar es Salaam,2347.06,3161,74.3
1867,2024-08-12,WH-MWA-001,Mwanza,625.83,930,67.3
1868,2024-08-12,WH-MWA-002,Mwanza,1721.73,2827,60.9
1869,2024-08-12,WH-SHI-001,Shinyanga,1479.47,2536,58.3
1870,2024-08-12,WH-SHI-002,Shinyanga,3900.09,4536,86.0
1871,2024-08-19,WH-MBE-001,Mbeya,2766.49,3903,70.9
1872,2024-08-19,WH-MBE-002,Mbeya,3553.77,4442,80.0
1873,2024-08-19,WH-IRI-001,Iringa,956.06,1175,81.4
1874,2024-08-19,WH-IRI-002,Iringa,1949.05,2541,76.7
1875,2024-08-19,WH-RUV-001,Ruvuma,487.21,662,73.6
1876,2024-08-19,WH-RUV-002,Ruvuma,1293.24,1861,69.5
1877,2024-08-19,WH-RUK-001,Rukwa,1724.15,1839,93.8
1878,2024-08-19,WH-RUK-002,Rukwa,3558.32,4309,82.6
1879,2024-08-19,WH-MOR-001,Morogoro,2110.98,2435,86.7
1880,2024-08-19,WH-MOR-002,Morogoro,426.79,586,72.8
1881,2024-08-19,WH-DOD-001,Dodoma,1639.26,2161,75.9
1882,2024-08-19,WH-DOD-002,Dodoma,533.58,630,84.7
1883,2024-08-19,WH-ARU-001,Arusha,630.38,955,66.0
1884,2024-08-19,WH-ARU-002,Arusha,3150.53,4213,74.8
1885,2024-08-19,WH-KIL-001,Kilimanjaro,2447.93,3053,80.2
1886,2024-08-19,WH-KIL-002,Kilimanjaro,3449.45,4199,82.1
1887,2024-08-19,WH-DAR-001,Dar es Salaam,2060.03,2543,81.0
1888,2024-08-19,WH-DAR-002,Dar es Salaam,2587.86,3161,81.9
1889,2024-08-19,WH-MWA-001,Mwanza,676.54,930,72.7
1890,2024-08-19,WH-MWA-002,Mwanza,1900.25,2827,67.2
1891,2024-08-19,WH-SHI-001,Shinyanga,1685.2,2536,66.5
1892,2024-08-19,WH-SHI-002,Shinyanga,4482.58,4536,98.8
1893,2024-08-26,WH-MBE-001,Mbeya,3137.39,3903,80.4
1894,2024-08-26,WH-MBE-002,Mbeya,4083.34,4442,91.9
1895,2024-08-26,WH-IRI-001,Iringa,1046.79,1175,89.1
1896,2024-08-26,WH-IRI-002,Iringa,2053.52,2541,80.8
1897,2024-08-26,WH-RUV-001,Ruvuma,519.08,662,78.4
1898,2024-08-26,WH-RUV-002,Ruvuma,1389.26,1861,74.7
1899,2024-08-26,WH-RUK-001,Rukwa,1839.0,1839,100.0
1900,2024-08-26,WH-RUK-002,Rukwa,4035.04,4309,93.6
1901,2024-08-26,WH-MOR-001,Morogoro,2251.9,2435,92.5
1902,2024-08-26,WH-MOR-002,Morogoro,474.46,586,81.0
1903,2024-08-26,WH-DOD-001,Dodoma,1812.28,2161,83.9
1904,2024-08-26,WH-DOD-002,Dodoma,608.53,630,96.6
1905,2024-08-26,WH-ARU-001,Arusha,667.65,955,69.9
1906,2024-08-26,WH-ARU-002,Arusha,3539.17,4213,84.0
1907,2024-08-26,WH-KIL-001,Kilimanjaro,2782.05,3053,91.1
1908,2024-08-26,WH-KIL-002,Kilimanjaro,3694.23,4199,88.0
1909,2024-08-26,WH-DAR-001,Dar es Salaam,2195.86,2543,86.3
1910,2024-08-26,WH-DAR-002,Dar es Salaam,2721.6,3161,86.1
